price	crime	nox	rooms	dist	radial	proptax	stratio	lowstat
22620	0.0540000014007092	4.3899998664856	6.51000022888184	6.80999994277954	4	24.2999992370605	16.7999992370605	5.28000020980835
8700	15.1770000457764	7.40000009536743	6.15000009536743	1.9099999666214	24	66.5999984741211	20.2000007629395	26.4500007629395
33100	0.100000001490116	4.71999979019165	6.98000001907349	5.48999977111816	7	32.9000015258789	16.1000003814697	4.8600001335144
18800	0.0979999974370003	5.80999994277954	5.88000011444092	2.00999999046326	2	18.7999992370605	19.1000003814697	17.5799999237061
24800	0.0370000004768372	4.26000022888184	6.30000019073486	5.40000009536743	4	28.1000003814697	19	6.71999979019165
17800	0.545000016689301	6.23999977111816	6.15000009536743	1.66999995708466	4	43.7000007629395	21.2000007629395	18.4599990844727
20600	0.10700000077486	4.13000011444092	5.94000005722046	10.5900001525879	4	33.4000015258789	22	5.57000017166138
24200	0.0879999995231628	4.13000011444092	6.42000007629395	5.28999996185303	4	30.5	19.2000007629395	6.71999979019165
18800	0.123000003397465	5.46999979019165	5.90999984741211	2.34999990463257	6	43.2000007629395	17.7999992370605	16.2099990844727
24701	0.158999994397163	4.48000001907349	6.21000003814697	5.71999979019165	3	23.2999992370605	17.8999996185303	7.44000005722046
37298	0.0790000036358833	4.1100001335144	7.15000009536743	5.11999988555908	4	24.5	19.2000007629395	3.55999994277954
8800	20.0849990844727	7	4.36999988555908	1.44000005722046	24	66.5999984741211	20.2000007629395	30.6299991607666
24499	0.0149999996647239	4.34999990463257	6.63000011444092	8.34000015258789	4	28	17	5.98999977111816
13400	3.32100009918213	8.71000003814697	5.40000009536743	1.32000005245209	5	40.2999992370605	14.6999998092651	26.8199996948242
30101	0.657000005245209	6.46999979019165	6.84000015258789	2.00999999046326	5	26.3999996185303	13	6.90000009536743
50001	5.67000007629395	6.30999994277954	6.67999982833862	1.36000001430511	24	66.5999984741211	20.2000007629395	3.73000001907349
13600	0.105999998748302	6.09000015258789	5.98000001907349	1.87000000476837	4	71.0999984741211	20.1000003814697	18.0699996948242
21400	0.115000002086163	4.44999980926514	6.15999984741211	3.5	2	27.6000003814697	18	11.3400001525879
23100	0.179000005125999	5.84999990463257	5.67000007629395	2.79999995231628	6	39.0999984741211	19.2000007629395	17.6000003814697
20800	0.0869999974966049	4.36999988555908	6.1399998664856	4.09000015258789	5	39.7999992370605	18.7000007629395	10.2700004577637
19200	0.340000003576279	6.23999977111816	6.46000003814697	2.11999988555908	4	43.7000007629395	21.2000007629395	12.6000003814697
23799	1.79999995231628	6.05000019073486	5.88000011444092	2.4300000667572	5	40.2999992370605	14.6999998092651	12.1400003433228
48801	0.519999980926514	6.46999979019165	8.39999961853027	2.28999996185303	5	26.3999996185303	13	5.90999984741211
22299	0.046000000089407	4.05000019073486	6.30999994277954	7.32000017166138	6	29.2999992370605	16.6000003814697	7.59999990463257
13900	0.841000020503998	5.38000011444092	5.59999990463257	4.44999980926514	4	30.7000007629395	21	16.5100002288818
11700	13.9130001068115	7.13000011444092	6.21000003814697	2.22000002861023	24	66.5999984741211	20.2000007629395	15.1700000762939
23100	0.138999998569489	5.09999990463257	5.57000017166138	2.59999990463257	5	29.6000003814697	16.6000003814697	14.6899995803833
23001	0.114000000059605	5.5	6.36999988555908	3.35999989509583	5	27.6000003814697	16.3999996185303	10.5
22600	0.0670000016689301	4.59999990463257	6.32999992370605	5.21000003814697	4	43	16.8999996185303	7.34000015258789
19800	0.128000006079674	5.19999980926514	6.46999979019165	2.4300000667572	5	38.4000015258789	20.8999996185303	12.2700004577637
19800	0.245000004768372	5.44000005722046	5.78000020980835	4.03000020980835	4	30.3999996185303	18.3999996185303	15.9399995803833
19300	0.211999997496605	5.19999980926514	6.1399998664856	2.71000003814697	5	38.4000015258789	20.8999996185303	13.4399995803833
7012	45.7459983825684	6.92999982833862	4.51999998092651	1.6599999666214	24	66.5999984741211	20.2000007629395	36.9799995422363
11700	8.79199981689453	5.84000015258789	5.55999994277954	2.05999994277954	24	66.5999984741211	20.2000007629395	17.1599998474121
19400	3.1489999294281	8.71000003814697	5.71000003814697	1.62000000476837	5	40.2999992370605	14.6999998092651	15.789999961853
19700	0.0890000015497208	4.3899998664856	5.96000003814697	6.80999994277954	4	24.2999992370605	16.7999992370605	13.4499998092651
20800	12.0480003356934	6.1399998664856	5.65000009536743	1.95000004768372	24	66.5999984741211	20.2000007629395	14.1000003814697
13100	23.6480007171631	6.71000003814697	6.38000011444092	1.38999998569489	24	66.5999984741211	20.2000007629395	23.6900005340576
30699	0.78600001335144	6.46999979019165	7.01000022888184	2.13000011444092	5	26.3999996185303	13	14.789999961853
17100	0.351999998092651	6.23999977111816	6.44999980926514	1.85000002384186	4	43.7000007629395	21.2000007629395	14.5900001525879
16700	4.87099981307983	6.1399998664856	6.48000001907349	2.30999994277954	24	66.5999984741211	20.2000007629395	18.6800003051758
21700	0.0939999967813492	5.23999977111816	5.8899998664856	5.44999980926514	5	31.1000003814697	15.1999998092651	15.710000038147
34600	0.0379999987781048	4.03999996185303	7.26999998092651	7.30999994277954	2	32.9000015258789	12.6000003814697	6.61999988555908
19300	0.144999995827675	5.80999994277954	5.73000001907349	2.75999999046326	6	43.2000007629395	17.7999992370605	13.6099996566772
19300	0.0659999996423721	4.59999990463257	5.86999988555908	5.21000003814697	4	43	16.8999996185303	9.97000026702881
27901	11.951000213623	6.59000015258789	5.6100001335144	1.28999996185303	24	66.5999984741211	20.2000007629395	12.1300001144409
50001	8.26700019836426	6.67999982833862	5.86999988555908	1.12999999523163	24	66.5999984741211	20.2000007629395	8.88000011444092
50001	0.611999988555908	6.46999979019165	8.69999980926514	1.79999995231628	5	26.3999996185303	13	5.11999988555908
14500	0.987999975681305	5.38000011444092	5.80999994277954	4.09999990463257	4	30.7000007629395	21	19.8799991607666
17400	0.136000007390976	4.09000015258789	5.59000015258789	6.5	4	34.5	18.8999996185303	13.0900001525879
20500	0.196999996900558	4.30999994277954	6.23000001907349	8.0600004196167	7	33	19.1000003814697	10.1499996185303
19300	0.375999987125397	4.8899998664856	5.40000009536743	3.67000007629395	4	27.7000007629395	18.6000003814697	23.9799995422363
19700	0.28999999165535	5.84999990463257	5.3899998664856	2.79999995231628	6	39.0999984741211	19.2000007629395	21.1399993896484
24000	0.00600000005215406	5.38000011444092	6.57000017166138	4.09000015258789	1	29.6000003814697	15.3000001907349	4.98000001907349
23300	0.046000000089407	5.5	5.8899998664856	3.10999989509583	5	27.6000003814697	16.3999996185303	13.5100002288818
14500	1.35500001907349	5.38000011444092	6.07000017166138	4.17000007629395	4	30.7000007629395	21	13.039999961853
18700	0.149000003933907	4.53000020980835	5.73999977111816	6.76000022888184	8	28.3999996185303	19.7000007629395	13.1499996185303
19900	0.626999974250793	5.38000011444092	5.82999992370605	4.5	4	30.7000007629395	21	8.47000026702881
21500	0.111000001430511	5.5	5.94999980926514	2.89000010490417	5	27.6000003814697	16.3999996185303	17.9200000762939
23799	0.368999987840652	5.44000005722046	6.57000017166138	3.59999990463257	4	30.3999996185303	18.3999996185303	9.27999973297119
16600	0.671999990940094	5.38000011444092	5.80999994277954	4.67999982833862	4	30.7000007629395	21	14.8100004196167
5000	38.3520011901855	6.92999982833862	5.44999980926514	1.49000000953674	24	66.5999984741211	20.2000007629395	30.5900001525879
22000	0.0390000008046627	4.8899998664856	6.40000009536743	3.08999991416931	2	27	17.7999992370605	8.19999980926514
21700	3.84999990463257	7.69999980926514	6.3899998664856	2.50999999046326	24	66.5999984741211	20.2000007629395	13.2700004577637
23200	0.0390000008046627	4.05000019073486	6.21000003814697	7.32000017166138	6	29.2999992370605	16.6000003814697	7.1399998664856
24600	0.19200000166893	4.92999982833862	6.42999982833862	5.42000007629395	5	28.7000007629395	19.6000003814697	5.07999992370605
5000	67.9209976196289	6.92999982833862	5.67999982833862	1.42999994754791	24	66.5999984741211	20.2000007629395	22.9799995422363
29001	0.0560000017285347	4	7.03999996185303	7.82999992370605	5	35.7999992370605	14.8000001907349	4.73999977111816
32400	0.0560000017285347	4.46999979019165	6.76000022888184	4.07999992370605	4	25.3999996185303	17.6000003814697	3.52999997138977
29801	4.64699983596802	6.1399998664856	6.98000001907349	2.52999997138977	24	66.5999984741211	20.2000007629395	11.6599998474121
37201	0.0579999983310699	4.88000011444092	6.98000001907349	2.82999992370605	3	19.2999992370605	17.7999992370605	5.03999996185303
24399	0.230000004172325	4.8899998664856	6.32999992370605	NA	4	27.7000007629395	NA	NA
13800	8.64500045776367	6.92999982833862	6.19000005722046	1.78999996185303	24	66.5999984741211	20.2000007629395	15.1700000762939
20200	5.82100009918213	7.13000011444092	6.51000022888184	2.79999995231628	24	66.5999984741211	20.2000007629395	10.289999961853
14400	0.254000008106232	4.48000001907349	5.40000009536743	5.86999988555908	3	23.2999992370605	17.8999996185303	30.8099994659424
18200	0.726000010967255	5.38000011444092	5.73000001907349	3.79999995231628	4	30.7000007629395	21	11.2799997329712
35200	0.222000002861023	4.6399998664856	7.69000005722046	4.36999988555908	3	22.2999992370605	18.6000003814697	6.57999992370605
19500	6.65500020980835	7.13000011444092	6.32000017166138	2.73000001907349	24	66.5999984741211	20.2000007629395	13.9899997711182
21700	0.17399999499321	4.8899998664856	5.96000003814697	3.88000011444092	4	27.7000007629395	18.6000003814697	17.2700004577637
28399	0.122000001370907	4.44999980926514	6.61999988555908	3.5	2	27.6000003814697	18	6.65000009536743
16800	0.224000006914139	5.84999990463257	6.03000020980835	2.5	6	39.0999984741211	19.2000007629395	14.3299999237061
20100	0.140000000596046	5.19999980926514	6.17000007629395	2.42000007629395	5	38.4000015258789	20.8999996185303	12.3299999237061
24800	0.0439999997615814	4	6.86999988555908	7.82999992370605	5	35.7999992370605	14.8000001907349	6.07000017166138
21000	0.474999994039536	5.44000005722046	6.1100001335144	4	4	30.3999996185303	18.3999996185303	12.7299995422363
21400	7.83900022506714	6.55000019073486	6.21000003814697	2.96000003814697	24	66.5999984741211	20.2000007629395	13.2200002670288
34899	0.034000001847744	4.28000020980835	7.01999998092651	5.40000009536743	3	25.2000007629395	18.2999992370605	1.98000001907349
20100	0.0199999995529652	3.84999990463257	6.23000001907349	9.09000015258789	1	24.1000003814697	18.2000007629395	12.9300003051758
30101	0.017000000923872	4.09999990463257	6.73000001907349	12.1300001144409	5	18.7000007629395	17	4.5
13300	9.82299995422363	6.71000003814697	6.78999996185303	1.36000001430511	24	66.5999984741211	20.2000007629395	21.2399997711182
27499	0.149000003933907	5.19999980926514	6.73000001907349	2.77999997138977	5	38.4000015258789	20.8999996185303	9.42000007629395
23100	0.40200001001358	5.44000005722046	6.38000011444092	3.52999997138977	4	30.3999996185303	18.3999996185303	10.3599996566772
43101	0.533999979496002	6.46999979019165	7.51999998092651	2.14000010490417	5	26.3999996185303	13	7.26000022888184
18500	0.0299999993294477	5.15000009536743	5.8899998664856	5.6100001335144	5	22.3999996185303	20.2000007629395	10.5600004196167
27100	0.144999995827675	5.23999977111816	6.17000007629395	5.94999980926514	5	31.1000003814697	15.1999998092651	19.1499996185303
18000	0.324999988079071	6.23999977111816	6.42999982833862	1.80999994277954	4	43.7000007629395	21.2000007629395	15.3900003433228
28701	0.0700000002980232	5.5	6.6399998664856	3.42000007629395	5	27.6000003814697	16.3999996185303	9.6899995803833
37001	0.090999998152256	4.36999988555908	6.94999980926514	6.48000001907349	5	39.7999992370605	15.1999998092651	5.09999990463257
14100	10.0620002746582	5.84000015258789	6.82999992370605	2.08999991416931	24	66.5999984741211	20.2000007629395	19.6900005340576
20000	0.187999993562698	4.48000001907349	5.78999996185303	5.09999990463257	3	23.2999992370605	17.8999996185303	14.1499996185303
18500	0.142000004649162	5.46999979019165	6.25	2.25999999046326	6	43.2000007629395	17.7999992370605	10.4499998092651
26399	0.0829999968409538	4.88000011444092	5.59999990463257	2.99000000953674	3	19.2999992370605	17.7999992370605	13.9799995422363
22000	0.109999999403954	5.73000001907349	6.78999996185303	2.39000010490417	1	27.2999992370605	21	6.48000001907349
28701	0.0529999993741512	4.8899998664856	7.07999992370605	3.41000008583069	2	27	17.7999992370605	5.69999980926514
5600	25.0459995269775	6.92999982833862	5.98999977111816	1.5900000333786	24	66.5999984741211	20.2000007629395	27.0400009155273
26601	0.127000004053116	4.48000001907349	6.76999998092651	5.71999979019165	3	23.2999992370605	17.8999996185303	4.84000015258789
24299	1.34300005435944	6.05000019073486	6.07000017166138	1.75999999046326	5	40.2999992370605	14.6999998092651	6.42999982833862
18600	0.0719999969005585	4.1100001335144	5.88000011444092	10.710000038147	4	41.0999984741211	18.2999992370605	7.78999996185303
16100	6.44399976730347	5.84000015258789	6.42000007629395	2.20000004768372	24	66.5999984741211	20.2000007629395	12.0299997329712
21599	0.0270000007003546	4.69000005722046	6.42000007629395	4.96999979019165	2	24.2000007629395	17.7999992370605	9.14000034332275
17700	3.69300007820129	7.13000011444092	6.36999988555908	2.5699999332428	24	66.5999984741211	20.2000007629395	14.6499996185303
19900	3.16599988937378	6.55000019073486	5.76000022888184	3.0699999332428	24	66.5999984741211	20.2000007629395	14.1300001144409
32778	0.0130000002682209	4.42000007629395	7.23999977111816	7.03999996185303	1	28.3999996185303	15.5	5.48999977111816
11900	0.0469999983906746	5.73000001907349	6.03000020980835	2.50999999046326	1	27.2999992370605	21	7.88000011444092
13668	0.0799999982118607	4.98999977111816	5.84999990463257	3.9300000667572	5	27.8999996185303	19.2000007629395	8.77000045776367
21200	0.131999999284744	5.46999979019165	6.17999982833862	2.73000001907349	NA	43.2000007629395	NA	12.039999961853
22199	0.103000000119209	4.28000020980835	6.3600001335144	7.03999996185303	6	30	16.6000003814697	11.2200002670288
21100	0.29899999499321	4.6399998664856	5.8600001335144	4.42999982833862	3	22.2999992370605	18.6000003814697	13
16800	4.22200012207031	7.69999980926514	5.80000019073486	1.89999997615814	24	66.5999984741211	20.2000007629395	14.6400003433228
48301	0.331000000238419	5.07000017166138	8.25	3.65000009536743	8	30.7000007629395	17.3999996185303	3.95000004768372
8500	7.67199993133545	6.92999982833862	5.75	1.62999999523163	24	66.5999984741211	20.2000007629395	19.9200000762939
18900	0.170000001788139	5.23999977111816	6	6.59000015258789	5	31.1000003814697	15.1999998092651	17.1000003814697
41702	0.574999988079071	5.07000017166138	8.34000015258789	3.83999991416931	8	30.7000007629395	17.3999996185303	2.47000002861023
19100	5.69199991226196	5.82999992370605	6.1100001335144	3.54999995231628	24	66.5999984741211	20.2000007629395	14.9799995422363
24101	0.0790000036358833	4.36999988555908	6.26999998092651	4.25	5	39.7999992370605	18.7000007629395	6.78000020980835
29801	0.126000002026558	4.36999988555908	6.55999994277954	4.57000017166138	5	39.7999992370605	15.1999998092651	4.55999994277954
21100	0.0399999991059303	5.15000009536743	6.03999996185303	5.98999977111816	5	22.3999996185303	20.2000007629395	8.01000022888184
16600	0.229000002145767	4.48000001907349	6.03000020980835	5.69000005722046	3	23.2999992370605	17.8999996185303	18.7999992370605
23300	0.0930000022053719	4.28000020980835	6.6100001335144	6.19000005722046	6	30	16.6000003814697	7.36999988555908
16700	11.0869998931885	7.17999982833862	6.40999984741211	1.86000001430511	24	66.5999984741211	20.2000007629395	15.0200004577637
15300	1.12699997425079	8.71000003814697	5.01000022888184	1.61000001430511	5	40.2999992370605	14.6999998092651	12.1199998855591
24999	4.54199981689453	7.69999980926514	6.40000009536743	2.51999998092651	24	66.5999984741211	20.2000007629395	7.78999996185303
19300	0.171000003814697	4.48000001907349	5.67999982833862	5.09999990463257	3	23.2999992370605	17.8999996185303	10.210000038147
50001	9.23200035095215	6.30999994277954	6.21999979019165	1.16999995708466	24	66.5999984741211	20.2000007629395	9.52999973297119
34899	0.0839999988675117	4.36999988555908	7.17999982833862	4.57000017166138	5	39.7999992370605	15.1999998092651	5.3899998664856
NA	0.386999994516373	6.23999977111816	5.6100001335144	1.75999999046326	2	18.7999992370605	19.1000003814697	27.2600002288818
20600	4.83599996566772	5.82999992370605	5.90000009536743	3.15000009536743	24	66.5999984741211	20.2000007629395	11.4499998092651
50001	2.00999999046326	6.05000019073486	7.92999982833862	2.04999995231628	5	40.2999992370605	14.6999998092651	3.70000004768372
24800	0.214000001549721	4.30999994277954	6.44000005722046	7.40000009536743	7	33	19.1000003814697	3.58999991416931
19600	0.103000000119209	4.53000020980835	5.92999982833862	6.92999982833862	8	28.3999996185303	19.7000007629395	9.22000026702881
34700	0.0270000007003546	4.69000005722046	7.17999982833862	4.96999979019165	2	24.2000007629395	17.7999992370605	4.03000020980835
16300	26.6560001373291	5.96999979019165	5.15000009536743	1.5900000333786	24	66.5999984741211	20.2000007629395	20.0799999237061
21600	0.268999993801117	5.44000005722046	6.26999998092651	3.25999999046326	4	30.3999996185303	18.3999996185303	7.90000009536743
24499	0.280000001192093	5.84999990463257	5.92999982833862	2.38000011444092	6	39.0999984741211	19.2000007629395	13.5900001525879
9500	9.33899974822998	6.78999996185303	6.38000011444092	1.97000002861023	24	66.5999984741211	20.2000007629395	24.0799999237061
17794	8.98299980163574	7.69999980926514	6.21000003814697	2.11999988555908	24	66.5999984741211	20.2000007629395	17.6000003814697
14600	2.36899995803833	8.71000003814697	4.92999982833862	1.46000003814697	5	40.2999992370605	14.6999998092651	29.5300006866455
20000	0.0970000028610229	4.98999977111816	5.84000015258789	3.38000011444092	5	27.8999996185303	19.2000007629395	11.4099998474121
29100	0.0799999982118607	4.46999979019165	6.48000001907349	4.1399998664856	4	25.3999996185303	17.6000003814697	7.19000005722046
23300	0.153999999165535	4.53000020980835	6.1399998664856	7.80999994277954	8	28.3999996185303	19.7000007629395	6.8600001335144
14900	9.51399993896484	7.13000011444092	6.73000001907349	2.5	24	66.5999984741211	20.2000007629395	18.7099990844727
7200	18.0849990844727	6.78999996185303	6.42999982833862	1.83000004291534	24	66.5999984741211	20.2000007629395	29.0499992370605
24299	0.340000003576279	4.30999994277954	6.1100001335144	8.0600004196167	7	33	19.1000003814697	9.15999984741211
13600	1.25199997425079	5.38000011444092	5.57000017166138	3.79999995231628	4	30.7000007629395	21	21.0200004577637
31499	0.44200000166893	5.03999996185303	6.55000019073486	3.38000011444092	8	30.7000007629395	17.3999996185303	3.75999999046326
19400	0.263999998569489	5.19999980926514	6.23000001907349	2.54999995231628	5	38.4000015258789	20.8999996185303	15.5500001907349
15200	5.44099998474121	7.13000011444092	6.65000009536743	2.35999989509583	24	66.5999984741211	20.2000007629395	17.7299995422363
23699	0.0820000022649765	4.28000020980835	6.48000001907349	6.19000005722046	6	30	16.6000003814697	6.3600001335144
17200	0.061999998986721	4.42000007629395	5.90000009536743	8.01000022888184	3	35.2000007629395	18.7999992370605	12.6700000762939
22600	0.136000007390976	4.8899998664856	5.8899998664856	3.95000004768372	4	27.7000007629395	18.6000003814697	10.8699998855591
27000	1.27300000190735	6.05000019073486	6.25	1.79999995231628	5	40.2999992370605	14.6999998092651	5.5
12800	9.39099979400635	7.40000009536743	5.63000011444092	NA	24	66.5999984741211	20.2000007629395	22.8799991607666
39799	0.0659999996423721	4.88000011444092	7.76000022888184	2.74000000953674	3	19.2999992370605	17.7999992370605	7.55999994277954
18500	0.190999999642372	4.30999994277954	5.59999990463257	7.94999980926514	7	33	19.1000003814697	18.4599990844727
17794	8.2480001449585	7.13000011444092	7.3899998664856	2.45000004768372	24	66.5999984741211	20.2000007629395	16.7399997711182
15400	2.73399996757507	8.71000003814697	5.59999990463257	1.52999997138977	5	40.2999992370605	14.6999998092651	21.4500007629395
15600	0.75	5.38000011444092	5.92000007629395	4.40000009536743	4	30.7000007629395	21	16.2999992370605
35102	0.209999993443489	4.42999982833862	6.80999994277954	4.09999990463257	5	21.6000003814697	14.8999996185303	4.84999990463257
17200	7.40399980545044	5.96999979019165	5.61999988555908	1.45000004768372	24	66.5999984741211	20.2000007629395	26.3999996185303
19400	0.0350000001490116	4.38000011444092	6.03000020980835	7.26999998092651	1	30.3999996185303	16.8999996185303	7.82999992370605
22199	0.0509999990463257	5.15000009536743	6.32000017166138	6.46000003814697	5	22.3999996185303	20.2000007629395	5.67999982833862
13500	8.20100021362305	7.13000011444092	5.94000005722046	2.77999997138977	24	66.5999984741211	20.2000007629395	16.9400005340576
14400	1.62899994850159	6.23999977111816	5.01999998092651	1.44000005722046	4	43.7000007629395	21.2000007629395	34.4099998474121
26399	0.0930000022053719	4.32999992370605	6.48999977111816	5.48999977111816	7	32.9000015258789	16.1000003814697	8.67000007629395
18200	0.0430000014603138	4.13000011444092	5.65999984741211	10.5900001525879	4	33.4000015258789	22	8.05000019073486
13400	6.71799993515015	7.13000011444092	6.75	2.3199999332428	24	66.5999984741211	20.2000007629395	17.4400005340576
13100	2.44700002670288	8.71000003814697	5.26999998092651	1.74000000953674	5	40.2999992370605	14.6999998092651	16.1399993896484
31499	0.512000024318695	5.07000017166138	7.3600001335144	4.15000009536743	8	30.7000007629395	17.3999996185303	4.73000001907349
8100	0.207000002264977	6.09000015258789	5.09000015258789	1.82000005245209	4	71.0999984741211	20.1000003814697	29.6800003051758
12300	7.99200010299683	7	5.51999998092651	1.52999997138977	24	66.5999984741211	20.2000007629395	24.5599994659424
30300	0.0469999983906746	4.03999996185303	7.1100001335144	7.30999994277954	2	32.9000015258789	12.6000003814697	8.60999965667725
22400	0.216999992728233	4.8899998664856	5.80999994277954	3.65000009536743	4	27.7000007629395	18.6000003814697	16.0300006866455
20500	0.0430000014603138	4.3899998664856	6.1100001335144	6.80999994277954	4	24.2999992370605	16.7999992370605	9.43000030517578
27100	0.0540000014007092	4.36999988555908	6.55000019073486	5.96000003814697	4	28.8999996185303	16	7.3899998664856
31201	0.0299999993294477	4.84000015258789	6.86999988555908	6.46999979019165	5	37	17.6000003814697	4.6100001335144
50001	6.53900003433228	6.30999994277954	7.01999998092651	1.20000004768372	24	66.5999984741211	20.2000007629395	2.96000003814697
28601	0.12899999320507	4.36999988555908	6.67999982833862	5.96000003814697	4	28.8999996185303	16	6.26999998092651
20300	0.349000006914139	5.44000005722046	5.96999979019165	3.09999990463257	4	30.3999996185303	18.3999996185303	9.97000026702881
18300	0.26800000667572	5.84999990463257	5.78999996185303	2.89000010490417	6	39.0999984741211	19.2000007629395	14.1000003814697
15100	6.96199989318848	7	5.71000003814697	1.92999994754791	24	66.5999984741211	20.2000007629395	17.1100006103516
10500	24.3939990997314	7	4.65000009536743	1.47000002861023	24	66.5999984741211	20.2000007629395	28.2800006866455
46000	0.0610000006854534	4.42999982833862	7.6399998664856	5.21000003814697	5	21.6000003814697	14.8999996185303	3.00999999046326
24101	0.0790000036358833	4.1100001335144	6.57999992370605	10.710000038147	4	41.0999984741211	18.2999992370605	5.48999977111816
19400	0.261999994516373	5.44000005722046	6.01999998092651	2.82999992370605	4	30.3999996185303	18.3999996185303	11.7200002670288
22501	0.0649999976158142	4	6.34000015258789	7.82999992370605	5	35.7999992370605	14.8000001907349	4.96999979019165
7200	16.8120002746582	7	5.28000020980835	1.42999994754791	24	66.5999984741211	20.2000007629395	30.8099994659424
14800	0.955999970436096	5.38000011444092	6.05000019073486	4.44999980926514	4	30.7000007629395	21	17.2800006866455
21700	0.407999992370605	5.07000017166138	6.15999984741211	3.04999995231628	8	30.7000007629395	17.3999996185303	21.4599990844727
15000	51.1360015869141	5.96999979019165	5.76000022888184	1.4099999666214	24	66.5999984741211	20.2000007629395	10.1099996566772
17500	0.0309999994933605	4.42000007629395	6.01000022888184	8.01000022888184	3	35.2000007629395	18.7999992370605	10.5299997329712
22900	0.0419999994337559	4.6399998664856	6.44000005722046	3.67000007629395	4	27	18.2000007629395	8.15999984741211
23200	3.56900000572205	5.80000019073486	6.44000005722046	2.90000009536743	24	66.5999984741211	20.2000007629395	14.3599996566772
22600	0.0839999988675117	5.09999990463257	5.8600001335144	2.70000004768372	5	29.6000003814697	16.6000003814697	9.64000034332275
16500	0.025000000372529	5.17999982833862	6.53999996185303	6.26999998092651	1	42.2000007629395	15.8999996185303	8.64999961853027
22900	0.0359999984502792	4.26000022888184	6.17000007629395	5.40000009536743	4	28.1000003814697	19	7.51000022888184
38700	0.120999999344349	4.44999980926514	8.06999969482422	3.5	2	27.6000003814697	18	4.21000003814697
